ticker_symbol,end_date,revenue,revenue_diff
300371,2013-06-30T00:00:00Z,60018179.91,-41133109.99000001
300378,2013-06-30T00:00:00Z,501078277.45,-218028169.19
600038,2013-06-30T00:00:00Z,4616439550.95,3793328452.2799997
600071,2013-06-30T00:00:00Z,317531454.73,-414442138.56999993
600206,2013-06-30T00:00:00Z,1254736090.82,1061852069.5999999
600421,2013-06-30T00:00:00Z,41565664.52,37305930.5
600620,2013-06-30T00:00:00Z,19894411.77,-52726473
600634,2013-06-30T00:00:00Z,1694002953.57,1665252716.4199998
600769,2013-06-30T00:00:00Z,9e3,-270925215.39
600860,2013-06-30T00:00:00Z,1576505289.93,1198562850.5700002
600893,2013-06-30T00:00:00Z,9561707114.93,6852289154.26
601001,2013-06-30T00:00:00Z,5743836381.79,-12028365788.48
601228,2013-06-30T00:00:00Z,2576960801.94,-1398073069.77
603328,2013-06-30T00:00:00Z,1198769092.95,-1439570029.07
7,2013-09-30T00:00:00Z,104413838.85,-110706170.30000001
68,2013-09-30T00:00:00Z,606845554.89,600574655.14
507,2013-09-30T00:00:00Z,1172759361.83,755644758.2099999
555,2013-09-30T00:00:00Z,4858951549.84,4822001738.84
605,2013-09-30T00:00:00Z,488368924.55,447829034.23
611,2013-09-30T00:00:00Z,1147719727.3,1022502468.26
657,2013-09-30T00:00:00Z,8553758168.72,7591518965.46
668,2013-09-30T00:00:00Z,162694423.16,116448612.11
719,2013-09-30T00:00:00Z,4046995822.45,2542510962.12
799,2013-09-30T00:00:00Z,482828729.55,-995579603.1200001
831,2013-09-30T00:00:00Z,480259498.52,-2540718829.02
837,2013-09-30T00:00:00Z,2475160071.24,1565846735.9899998
902,2013-09-30T00:00:00Z,5507662202.07,4425633288.23
928,2013-09-30T00:00:00Z,8040697980.13,6882861372.25
2062,2013-09-30T00:00:00Z,5121869341.87,954406204.77
2114,2013-09-30T00:00:00Z,385358354.82,-465130626.75000006
2171,2013-09-30T00:00:00Z,5755776702.27,3446139097.7200003
2192,2013-09-30T00:00:00Z,538716661.18,-921009554.7300001
2428,2013-09-30T00:00:00Z,680546839.52,441314609.17999995
2467,2013-09-30T00:00:00Z,532982232.65,276790275.51
300103,2013-09-30T00:00:00Z,362045127.92,229084851.52
300127,2013-09-30T00:00:00Z,263789466,-137749905.16000003
300239,2013-09-30T00:00:00Z,295535640.09,136150098.02999997
300378,2013-09-30T00:00:00Z,726471257.45,-232318956.2299999
600038,2013-09-30T00:00:00Z,7418829118.86,6021449809.07
600054,2013-09-30T00:00:00Z,969946924.05,-435175376.10000014
600071,2013-09-30T00:00:00Z,497240111.48,-606663822.24
600206,2013-09-30T00:00:00Z,1760232504.04,1457522888.96
600284,2013-09-30T00:00:00Z,1961420762.24,1571949700.53
600289,2013-09-30T00:00:00Z,533050436.82,-213695235.19
600332,2013-09-30T00:00:00Z,13204821420.31,4681527823.309999
600421,2013-09-30T00:00:00Z,91689666.21,69306563.25999999
600483,2013-09-30T00:00:00Z,4046830753.77,3011343772.63
600485,2013-09-30T00:00:00Z,2102775453.17,1932281265.95
600620,2013-09-30T00:00:00Z,30173849.52,-87813442.29
600634,2013-09-30T00:00:00Z,2408556640.35,2377241882.69
600728,2013-09-30T00:00:00Z,1294827263.17,886129049.21
600769,2013-09-30T00:00:00Z,1120278.62,-271250662.1
600814,2013-09-30T00:00:00Z,4577712167.12,3142305595.22
600860,2013-09-30T00:00:00Z,2216005075.9,1658787879.2200003
600893,2013-09-30T00:00:00Z,14285625537.98,9478274265.09
600965,2013-09-30T00:00:00Z,809556051.93,389357506.00999993
601001,2013-09-30T00:00:00Z,8188061019.81,-18714309005.26
603308,2013-09-30T00:00:00Z,1040404261.32,-221797652.19999993
603328,2013-09-30T00:00:00Z,1889615761.82,-973434315.6099999
603688,2013-09-30T00:00:00Z,247959604.22,-95129331.46000001
7,2013-12-31T00:00:00Z,214348538.46,-98316373.59
29,2013-12-31T00:00:00Z,2116482684.93,1086333955.46
68,2013-12-31T00:00:00Z,721757334.54,616803063.47
507,2013-12-31T00:00:00Z,1642824631.12,988449093.2199999
534,2013-12-31T00:00:00Z,1122349637.9,485759151.07000005
546,2013-12-31T00:00:00Z,1592037523.54,1473256474.48
600,2013-12-31T00:00:00Z,9970804333.54,3550707779.630001
605,2013-12-31T00:00:00Z,706317665.55,648077911.77
609,2013-12-31T00:00:00Z,313953022.89,146995498.64999998
611,2013-12-31T00:00:00Z,1153689395.26,970588075.91
622,2013-12-31T00:00:00Z,183080851.69,54222659.39999999
657,2013-12-31T00:00:00Z,11237296706.75,2747727743.08
712,2013-12-31T00:00:00Z,129054038.22,34259568.22
719,2013-12-31T00:00:00Z,6462187388.43,4190669005.8700004
721,2013-12-31T00:00:00Z,586167482.01,-72429896.59000003
735,2013-12-31T00:00:00Z,1731557988.81,880262188.05
767,2013-12-31T00:00:00Z,9151114069.43,3697779433.2200003
795,2013-12-31T00:00:00Z,888841470.45,-520765650.28999996
799,2013-12-31T00:00:00Z,684631607.21,-967499372.6700001
809,2013-12-31T00:00:00Z,1686070049.75,289592460.81999993
815,2013-12-31T00:00:00Z,553185490.34,-809565773.2599999
831,2013-12-31T00:00:00Z,1993783368.42,-2024609275.77
837,2013-12-31T00:00:00Z,3411474389.41,2220334333.06
902,2013-12-31T00:00:00Z,6889143022.34,5323859069.87
908,2013-12-31T00:00:00Z,1419410879.1,1274143766.1899998
928,2013-12-31T00:00:00Z,11161488482.88,9660513225.15
973,2013-12-31T00:00:00Z,3019245751.48,-905729723.9899998
2029,2013-12-31T00:00:00Z,2773490671.66,-703500470.1600003
2062,2013-12-31T00:00:00Z,7857795493.22,1032994737.2800007
2093,2013-12-31T00:00:00Z,382845897.62,-360062641.67999995
2102,2013-12-31T00:00:00Z,1867163138.77,1171212703.97
2171,2013-12-31T00:00:00Z,7833798635.99,4628578178.969999
2192,2013-12-31T00:00:00Z,809349737.59,-1042303389.13
2198,2013-12-31T00:00:00Z,226744884.65,122271728.82000001
2238,2013-12-31T00:00:00Z,1298174184.61,398252557.5099999
2307,2013-12-31T00:00:00Z,5014838190.15,1522520792.9399996
2416,2013-12-31T00:00:00Z,40409034903.14,20828424962.489998
2428,2013-12-31T00:00:00Z,824071975.1,442329601.08000004
2447,2013-12-31T00:00:00Z,532701657.35,160545081.03000003
2457,2013-12-31T00:00:00Z,1238925508.92,464030563.45000005
2467,2013-12-31T00:00:00Z,715974866.79,333747503.18999994
2471,2013-12-31T00:00:00Z,4447922697.82,2569050179.22
2504,2013-12-31T00:00:00Z,2174814836.09,2018423027.98
2523,2013-12-31T00:00:00Z,460616368.67,-152867417.8
2534,2013-12-31T00:00:00Z,5942192485.07,-5779500301.970001
2657,2013-12-31T00:00:00Z,1022822674.03,501146017.03999996
2726,2013-12-31T00:00:00Z,3158334073.25,2106103702.1100001
2746,2013-12-31T00:00:00Z,1773071970.42,528209484.20000005
2752,2013-12-31T00:00:00Z,1735889693.39,878554000.5900002
300103,2013-12-31T00:00:00Z,533873608.09,292031546.62
300110,2013-12-31T00:00:00Z,867200339.57,305166194.23
300127,2013-12-31T00:00:00Z,353926198.01,-133236920.85000002
300172,2013-12-31T00:00:00Z,540502707.18,176104065.90999997
300205,2013-12-31T00:00:00Z,1270546785.18,511315654.73
300403,2013-12-31T00:00:00Z,595297235.95,239522555.50000006
300483,2013-12-31T00:00:00Z,371947170.57,232371630.67
600038,2013-12-31T00:00:00Z,10830674602.47,2007502316.2699986
600071,2013-12-31T00:00:00Z,697782714.65,-662358171.5500001
600089,2013-12-31T00:00:00Z,29174688011.17,8849546075.309998
600095,2013-12-31T00:00:00Z,552760122.54,229153164.54999995
600116,2013-12-31T00:00:00Z,1369113279.98,423870691.15
600206,2013-12-31T00:00:00Z,2302526391.23,1893526799.3400002
600209,2013-12-31T00:00:00Z,203807025.11,-129677270.90999997
600265,2013-12-31T00:00:00Z,250238489.62,129307265.03
600267,2013-12-31T00:00:00Z,8604311583.6,2802545521.370001
600284,2013-12-31T00:00:00Z,3825364871.64,2617245696.77
600292,2013-12-31T00:00:00Z,3250635077.55,-1540758485.0199995
600323,2013-12-31T00:00:00Z,2156328329.42,1271060371.8600001
600332,2013-12-31T00:00:00Z,17608193312.31,5545551523.920002
600371,2013-12-31T00:00:00Z,413015082.51,-247603578.70000005
600385,2013-12-31T00:00:00Z,537933707.76,532955865.62
600421,2013-12-31T00:00:00Z,111418059.5,62229067.95
600483,2013-12-31T00:00:00Z,5766835525.09,4440172041.6
600485,2013-12-31T00:00:00Z,2358411323.92,2110592610.79
600506,2013-12-31T00:00:00Z,115107898.19,54354755.769999996
600540,2013-12-31T00:00:00Z,1361014028.79,-1303507335.8000002
600634,2013-12-31T00:00:00Z,3552481661.49,871946987.02
600661,2013-12-31T00:00:00Z,1215150695.8,716162033.51
600668,2013-12-31T00:00:00Z,2151398559.29,1366348469.65
600764,2013-12-31T00:00:00Z,808015375.65,-523913643.4599999
600769,2013-12-31T00:00:00Z,31996278.68,-240283135.83999997
600775,2013-12-31T00:00:00Z,4136214822.97,1706172546.02
600777,2013-12-31T00:00:00Z,1989752659.61,1571949254.9399998
600804,2013-12-31T00:00:00Z,5818345229.92,3258128110.32
600814,2013-12-31T00:00:00Z,6646533206.51,4500052956.62
600846,2013-12-31T00:00:00Z,3706097012.03,1378002569.2200003
600870,2013-12-31T00:00:00Z,1187691426.39,-1739357121.5799997
600871,2013-12-31T00:00:00Z,107406243e3,90418327e3
600890,2013-12-31T00:00:00Z,63621076.28,51080011.260000005
600893,2013-12-31T00:00:00Z,25799966511.07,18695996645
601107,2013-12-31T00:00:00Z,7134862412.67,2924910567.76
601368,2013-12-31T00:00:00Z,914660500,636059239
601789,2013-12-31T00:00:00Z,13499325426.38,4022514144.1499996
603009,2013-12-31T00:00:00Z,531112948.26,254803195.27999997
603123,2013-12-31T00:00:00Z,6865547038.49,1917679445.8000002
603328,2013-12-31T00:00:00Z,2593490167.99,1223952655.3199997
603456,2013-12-31T00:00:00Z,1309584204.47,476205264.61
603688,2013-12-31T00:00:00Z,339019748.34,-66051078.910000026
900939,2013-12-31T00:00:00Z,10771418.06,-4788517.459999999
928,2014-03-31T00:00:00Z,2311547552.42,1951260300.5
2198,2014-03-31T00:00:00Z,126234428.13,96625204.81
2724,2014-03-31T00:00:00Z,163856690.1,-1158874520.0900002
2726,2014-03-31T00:00:00Z,760311334.11,-1779658047.19
2727,2014-03-31T00:00:00Z,1038919874.4,-1803219662.0099998
2729,2014-03-31T00:00:00Z,37521061.3,-142001439.64999998
2730,2014-03-31T00:00:00Z,93506891.73,-662837523.76
2731,2014-03-31T00:00:00Z,944785684.19,-1486138311.65
2732,2014-03-31T00:00:00Z,168886237.46,-480138623.06999993
2738,2014-03-31T00:00:00Z,23516423.27,-301795402.18
2746,2014-03-31T00:00:00Z,358445265.11,-1235219156.27
2748,2014-03-31T00:00:00Z,259209019.9,-699737098.39
2752,2014-03-31T00:00:00Z,432020604.53,-640841700.82
2756,2014-03-31T00:00:00Z,1007965978.29,-2692191360.58
300385,2014-03-31T00:00:00Z,86621538.15,-296192284.26
300390,2014-03-31T00:00:00Z,91233916.2,-180322186.28000003
300395,2014-03-31T00:00:00Z,52438512.18,-218289487.82
300396,2014-03-31T00:00:00Z,92958546.57,-265096467.54000002
300400,2014-03-31T00:00:00Z,41746545.71,-223807635.07
300403,2014-03-31T00:00:00Z,140399356.95,-282651835.24
300406,2014-03-31T00:00:00Z,109954131.19,-166009413.11
300411,2014-03-31T00:00:00Z,47515801.24,-184603253.87
300412,2014-03-31T00:00:00Z,20165581.57,-118044745.78
601368,2014-03-31T00:00:00Z,191516040.02,-516342313.98
601579,2014-03-31T00:00:00Z,227504523.85,-747316527.84
603009,2014-03-31T00:00:00Z,139957913.52,-224851083.46
603010,2014-03-31T00:00:00Z,156047268.39,-457904117.25
603011,2014-03-31T00:00:00Z,107635879.87,-426379795.56
603017,2014-03-31T00:00:00Z,74723449.13,-307736384.14
603018,2014-03-31T00:00:00Z,254104161.32,-794136380.97
603088,2014-03-31T00:00:00Z,41927256.07,-181661083.65
603099,2014-03-31T00:00:00Z,14504220.6,-235513979.4
603100,2014-03-31T00:00:00Z,718863503.94,-2528886709.72
603126,2014-03-31T00:00:00Z,321939721.37,-1004254823.88
603166,2014-03-31T00:00:00Z,301684321.95,-1098567440.09
603188,2014-03-31T00:00:00Z,604151771.35,-1052391776.17
603328,2014-03-31T00:00:00Z,564026161.15,-2214193566.7799997
603369,2014-03-31T00:00:00Z,860587919.18,-1733168923.7000003
603456,2014-03-31T00:00:00Z,298395064.99,-636715163.59
603609,2014-03-31T00:00:00Z,1848852454.26,-6289667056.09
603688,2014-03-31T00:00:00Z,77898053.21,-242528543.89000005
603806,2014-03-31T00:00:00Z,460007759.67,-1998581682.48
603889,2014-03-31T00:00:00Z,350912358.03,-1115988730.04
603988,2014-03-31T00:00:00Z,69363042.58,-321769105.71000004
421,2014-06-30T00:00:00Z,2049076335.22,1449514316.01
611,2014-06-30T00:00:00Z,28436023.74,-576031578.1899999
712,2014-06-30T00:00:00Z,13708729.11,-33220281.18
809,2014-06-30T00:00:00Z,185571679.22,-170636917.75000003
837,2014-06-30T00:00:00Z,1969964918.02,1348843877.74
852,2014-06-30T00:00:00Z,3395645098.18,2549146310.0699997
928,2014-06-30T00:00:00Z,5367020269.8,4643465599.07
2198,2014-06-30T00:00:00Z,262464778.41,201065369.13
2504,2014-06-30T00:00:00Z,1256565421.97,1160249996.23
2724,2014-06-30T00:00:00Z,419535326.37,-678777739.61
2729,2014-06-30T00:00:00Z,86219139.45,-85641898.41000001
2730,2014-06-30T00:00:00Z,278606509.53,-481090276.35
2732,2014-06-30T00:00:00Z,433304191.93,-340690196.51000005
2733,2014-06-30T00:00:00Z,932330359.8,-704348349.8500001
2735,2014-06-30T00:00:00Z,211916720.42,-271993816.25
2746,2014-06-30T00:00:00Z,764849320.43,-1084813552.46
2756,2014-06-30T00:00:00Z,2110709688.67,-3514116752.46
300095,2014-06-30T00:00:00Z,356383516.99,188848446.71
300239,2014-06-30T00:00:00Z,118259017.31,-93953194.32999998
300395,2014-06-30T00:00:00Z,134832531.09,-150048968.91
300403,2014-06-30T00:00:00Z,303402241.83,-188259751.31
300411,2014-06-30T00:00:00Z,161856804.1,-111827363.01000002
300412,2014-06-30T00:00:00Z,71134483.64,-80950347.30999999
300421,2014-06-30T00:00:00Z,223979799.91,-165025926.76000002
300445,2014-06-30T00:00:00Z,51210175.79,-53324179.029999994
600062,2014-06-30T00:00:00Z,2161328035.76,-1650694046.7399998
600095,2014-06-30T00:00:00Z,285590884.64,182241820.57999998
600385,2014-06-30T00:00:00Z,665447618.21,662343267.71
600606,2014-06-30T00:00:00Z,117320141479.05,117163999035.39
600637,2014-06-30T00:00:00Z,7173921300.71,6047938429.65
600748,2014-06-30T00:00:00Z,578760551.67,-1605043015.2599998
600814,2014-06-30T00:00:00Z,2978024610.68,1983633840.0899997
600829,2014-06-30T00:00:00Z,4674173559.39,3112988927.6600003
600871,2014-06-30T00:00:00Z,42109535e3,33391544e3
600917,2014-06-30T00:00:00Z,2843726376.17,-2579994373.6499996
601016,2014-06-30T00:00:00Z,590496581.82,-417003794.17999995
601368,2014-06-30T00:00:00Z,443529697,-408911227
603009,2014-06-30T00:00:00Z,303627811.32,-115789557.44
603011,2014-06-30T00:00:00Z,219731714.15,-240013727.28
603017,2014-06-30T00:00:00Z,237086429.21,-198998041.30999997
603088,2014-06-30T00:00:00Z,111303948.98,-124339593.52
603118,2014-06-30T00:00:00Z,2482785880.58,-1423646519.42
603199,2014-06-30T00:00:00Z,213925832.24,-139086604.63
603222,2014-06-30T00:00:00Z,244846057.87,-303517074.65
603456,2014-06-30T00:00:00Z,639557796.56,-503861954.3700001
603611,2014-06-30T00:00:00Z,596448769.63,-708394101.7299999
603806,2014-06-30T00:00:00Z,1138533312.3,-1055267069.2300003
603889,2014-06-30T00:00:00Z,859260230.48,-629530541.69
68,2014-09-30T00:00:00Z,33702901.07,-573142653.8199999
421,2014-09-30T00:00:00Z,2844679275.36,1527796629.16
607,2014-09-30T00:00:00Z,1020442655.85,-567994296.9999999
611,2014-09-30T00:00:00Z,49014071.71,-1098705655.59
615,2014-09-30T00:00:00Z,1254739955.23,781674473.6600001
657,2014-09-30T00:00:00Z,4999403238.96,-3554354929.76
668,2014-09-30T00:00:00Z,7993633.89,-154700789.27
712,2014-09-30T00:00:00Z,40373650.71,-38140072.74999999
809,2014-09-30T00:00:00Z,191403352.82,-168109517.51
811,2014-09-30T00:00:00Z,2046108742.68,891771624.9100001
852,2014-09-30T00:00:00Z,5415032820.02,4137937139.4900007
908,2014-09-30T00:00:00Z,1266700691.41,1161581053.68
972,2014-09-30T00:00:00Z,280287644.27,-657897210.98
2127,2014-09-30T00:00:00Z,1455116200.04,-1644385183.98
2194,2014-09-30T00:00:00Z,1326456377.91,592408468.3700001
2198,2014-09-30T00:00:00Z,394922554.24,302063636.05
2289,2014-09-30T00:00:00Z,2039432881.91,981933729.7600001
2343,2014-09-30T00:00:00Z,150215728.47,-916185920.88
2504,2014-09-30T00:00:00Z,2168722557.05,2015666714.8000002
2733,2014-09-30T00:00:00Z,1446922219.22,-339117535.81999993
2735,2014-09-30T00:00:00Z,337784512.99,-160331462.52999997
2746,2014-09-30T00:00:00Z,1228370368.19,-778751005.1399999
300095,2014-09-30T00:00:00Z,511396319.58,242652390.81
300236,2014-09-30T00:00:00Z,261442894.9,156746827.4
300239,2014-09-30T00:00:00Z,172579221.82,-122956418.26999998
300341,2014-09-30T00:00:00Z,546113539.2,314958461.25000006
300449,2014-09-30T00:00:00Z,289369467.37,-160079421.32
600062,2014-09-30T00:00:00Z,3216470687.11,-2558192796.1699996
600095,2014-09-30T00:00:00Z,364948904.47,206953589.77000004
600299,2014-09-30T00:00:00Z,14503332734,8501779527.82
600381,2014-09-30T00:00:00Z,1551161152.46,1547163597.04
600385,2014-09-30T00:00:00Z,1203193124.58,1198836435.1
600421,2014-09-30T00:00:00Z,35408299.81,-56281366.39999999
600485,2014-09-30T00:00:00Z,110727533.57,-1992047919.6000001
600571,2014-09-30T00:00:00Z,793205410.99,296131694.79
600606,2014-09-30T00:00:00Z,162223138221.89,162010374688.45
600623,2014-09-30T00:00:00Z,23794277571.17,13324215681.359999
600629,2014-09-30T00:00:00Z,2771365293.45,2497314775.3999996
600637,2014-09-30T00:00:00Z,11306759002.46,9564695662.869999
600666,2014-09-30T00:00:00Z,304563837.9,-621712229.37
600685,2014-09-30T00:00:00Z,13968762026.31,10218811245.529999
600704,2014-09-30T00:00:00Z,135049439575.19,107271853362.72
600748,2014-09-30T00:00:00Z,869694354.42,-2023296659.2999997
600829,2014-09-30T00:00:00Z,6804391847.36,4505023455.039999
600871,2014-09-30T00:00:00Z,62559431e3,49210214e3
600892,2014-09-30T00:00:00Z,70879854.08,-433560087.93
600981,2014-09-30T00:00:00Z,28151289324.48,22562088000.45
601766,2014-09-30T00:00:00Z,148022677e3,91502457385
603021,2014-09-30T00:00:00Z,514920944.94,-179407631.76000005
603116,2014-09-30T00:00:00Z,2206385920.22,-861740445.0300002
603227,2014-09-30T00:00:00Z,650404360.01,-414144539.99
603718,2014-09-30T00:00:00Z,230976520.35,-79866379.65
32,2014-12-31T00:00:00Z,3070822903.6,1445381966.4399998
48,2014-12-31T00:00:00Z,2144412617.26,579106453.8499999
61,2014-12-31T00:00:00Z,1648246571.06,-534178583.6300001
68,2014-12-31T00:00:00Z,67194613.97,-654562720.5699999
421,2014-12-31T00:00:00Z,4036495519.92,2370785709.29
533,2014-12-31T00:00:00Z,3896458570.23,1585607385.69
534,2014-12-31T00:00:00Z,526640338.93,-595709298.97
568,2014-12-31T00:00:00Z,5353442161.34,-5077682579.48
609,2014-12-31T00:00:00Z,618674278.25,304721255.36
611,2014-12-31T00:00:00Z,67177064.55,-1086512330.71
615,2014-12-31T00:00:00Z,1900802118.5,1256882915.4099998
622,2014-12-31T00:00:00Z,54731651.9,-128349199.78999999
657,2014-12-31T00:00:00Z,8379788727.64,-2857507979.1099997
712,2014-12-31T00:00:00Z,40195108.4,-88858929.82
723,2014-12-31T00:00:00Z,6243984897.46,4980618370.610001
735,2014-12-31T00:00:00Z,1005817243.57,-725740745.2399999
802,2014-12-31T00:00:00Z,420694845.57,257833626.35999998
809,2014-12-31T00:00:00Z,263077361.13,-1422992688.62
811,2014-12-31T00:00:00Z,2975177953.12,1447387664.7099998
833,2014-12-31T00:00:00Z,1792229603.03,684482860.3399999
835,2014-12-31T00:00:00Z,449301746.4,-533172492.39
852,2014-12-31T00:00:00Z,8136565865.91,6268517038.2699995
958,2014-12-31T00:00:00Z,2673056511.43,1915305782.58
972,2014-12-31T00:00:00Z,416772255.27,-538172075.23
978,2014-12-31T00:00:00Z,991375743.13,547071679.6700001
2015,2014-12-31T00:00:00Z,1155567000.76,-922985183.9300001
2027,2014-12-31T00:00:00Z,7497256418.79,6079475673.42
2085,2014-12-31T00:00:00Z,8182410942.66,3630070445.6899996
2107,2014-12-31T00:00:00Z,437857713.46,182259942.08999997
2127,2014-12-31T00:00:00Z,273520949.2,-3861287072.3900003
2168,2014-12-31T00:00:00Z,313200970.58,-119569269.17000002
2169,2014-12-31T00:00:00Z,1056954922.33,493223976.99
2194,2014-12-31T00:00:00Z,1772359887.81,648053139.4099998
2198,2014-12-31T00:00:00Z,565820205.51,339075320.86
2238,2014-12-31T00:00:00Z,2012661121.89,714486937.2800002
2252,2014-12-31T00:00:00Z,1319735230.15,823375671.8000001
2267,2014-12-31T00:00:00Z,5322458852.92,1264372890.17
2289,2014-12-31T00:00:00Z,2750032730.73,1305988136.47
2292,2014-12-31T00:00:00Z,2429673166.54,876662536.49
2296,2014-12-31T00:00:00Z,525623757.3,138070081.71000004
2314,2014-12-31T00:00:00Z,4715965998.45,2599912473.7599998
2338,2014-12-31T00:00:00Z,388701228.01,93262192.01999998
2343,2014-12-31T00:00:00Z,494232829.87,-964632276.43
2357,2014-12-31T00:00:00Z,1085253026.98,713016483.12
2369,2014-12-31T00:00:00Z,3586877473.77,1543257438.3799999
2451,2014-12-31T00:00:00Z,646651348.13,204021071.11
2465,2014-12-31T00:00:00Z,2953828036.22,1270068470.9599998
2504,2014-12-31T00:00:00Z,3110442801.41,935627965.3199997
2568,2014-12-31T00:00:00Z,1134305297.08,1005854100.1199999
2618,2014-12-31T00:00:00Z,502091225.51,215336656.26
2625,2014-12-31T00:00:00Z,402074126.88,110721713.38
2628,2014-12-31T00:00:00Z,1497995486.98,-2773482855.09
2769,2014-12-31T00:00:00Z,3132578588.77,-1843993664.8799996
2792,2014-12-31T00:00:00Z,1500132718.19,1097881992.2
200771,2014-12-31T00:00:00Z,3722331920.13,-1342311766.54
300004,2014-12-31T00:00:00Z,818362883.52,410888619.68
300008,2014-12-31T00:00:00Z,846669358.88,609730918.63
300022,2014-12-31T00:00:00Z,3897486404.59,-2056279028.9300003
300025,2014-12-31T00:00:00Z,1058755552.23,342338504.59000003
300095,2014-12-31T00:00:00Z,677903252.73,255193217.26
300103,2014-12-31T00:00:00Z,330683610.62,-203189997.46999997
300106,2014-12-31T00:00:00Z,771379830.66,319919555.30999994
300108,2014-12-31T00:00:00Z,343262551.26,178448404.42
300123,2014-12-31T00:00:00Z,386171743.67,-293609094.57
300163,2014-12-31T00:00:00Z,447889212.02,226246522.6
300164,2014-12-31T00:00:00Z,1020585089.5,653792446.96
300236,2014-12-31T00:00:00Z,376170290.32,167348578.91
300239,2014-12-31T00:00:00Z,251053920.13,-131055532.89999998
300282,2014-12-31T00:00:00Z,823772761.99,702660241.27
300341,2014-12-31T00:00:00Z,734413601.85,418988063.33000004
300414,2014-12-31T00:00:00Z,456528424.59,232196412.93999997
300477,2014-12-31T00:00:00Z,911464692.14,636970482.3
300485,2014-12-31T00:00:00Z,589846385.9,193833595
300507,2014-12-31T00:00:00Z,461547375.74,288839422.09000003
600008,2014-12-31T00:00:00Z,6641789381.29,2411135815.77
600062,2014-12-31T00:00:00Z,5153228922.96,-1681345402.9099998
600088,2014-12-31T00:00:00Z,756038254.97,-484286873.01
600137,2014-12-31T00:00:00Z,330657259.24,-107165424.06
600157,2014-12-31T00:00:00Z,7912059927.36,-10899852039.79
600171,2014-12-31T00:00:00Z,467902168.98,-117612802.38999999
600173,2014-12-31T00:00:00Z,1943477804.9,926307505.2600001
600236,2014-12-31T00:00:00Z,9313616938.41,4369514063.96
600265,2014-12-31T00:00:00Z,95927290.65,-154311198.97
600297,2014-12-31T00:00:00Z,86356872109.99,85929421470.21
600299,2014-12-31T00:00:00Z,19464593278,11202053559.77
600381,2014-12-31T00:00:00Z,2063245821.51,2059078363.18
600385,2014-12-31T00:00:00Z,2028598104.12,1490664396.36
600396,2014-12-31T00:00:00Z,7738543012.93,3325871988.58
600421,2014-12-31T00:00:00Z,44112971.66,-67305087.84
600444,2014-12-31T00:00:00Z,786879048.85,365376095.31
600512,2014-12-31T00:00:00Z,2913530799.82,1062003239.1600001
600575,2014-12-31T00:00:00Z,19318092275.38,-15781000342.649998
600602,2014-12-31T00:00:00Z,2799554676.41,1661172622.6899998
600606,2014-12-31T00:00:00Z,261681697723.03,260789278475.94
600608,2014-12-31T00:00:00Z,597004021.08,374589058.9200001
600623,2014-12-31T00:00:00Z,33822632152.56,19490449877.07
600629,2014-12-31T00:00:00Z,4564274380.47,4183427788.75
600637,2014-12-31T00:00:00Z,15588077086.38,12950726167.23
600666,2014-12-31T00:00:00Z,619504470.1,-707446342.6
600682,2014-12-31T00:00:00Z,7827775300.97,4474415110.51
600685,2014-12-31T00:00:00Z,21046990626.8,15208722112.61
600704,2014-12-31T00:00:00Z,214251345176.01,174016696770.75
600708,2014-12-31T00:00:00Z,13333218093.64,10798746510.22
600717,2014-12-31T00:00:00Z,25528298818.05,8900941327.369999
600748,2014-12-31T00:00:00Z,6056456939.66,2151836845.47
600758,2014-12-31T00:00:00Z,6604998833.99,6339795349.679999
600810,2014-12-31T00:00:00Z,9542723616.6,-7905384679.519999
600829,2014-12-31T00:00:00Z,9010672033.66,5833667180.67
600834,2014-12-31T00:00:00Z,744579676.42,27721112.599999905
600851,2014-12-31T00:00:00Z,1110193673.88,-151450213.64999986
600860,2014-12-31T00:00:00Z,1806333093.44,-1021861256.4299998
600890,2014-12-31T00:00:00Z,15357865.24,-48263211.04
600891,2014-12-31T00:00:00Z,4413857019.54,4032641922.35
600892,2014-12-31T00:00:00Z,73998683.53,-531709214.96000004
600980,2014-12-31T00:00:00Z,474342015.92,222164592.42000002
600981,2014-12-31T00:00:00Z,39888962505.75,31323343134.97
601766,2014-12-31T00:00:00Z,221976555e3,12260053e4
601928,2014-12-31T00:00:00Z,9618235543.54,1969806556.3700008
601996,2014-12-31T00:00:00Z,1199474212.66,296317209.3700001
603198,2014-12-31T00:00:00Z,2958954538.87,-394607031.86000013
603767,2014-12-31T00:00:00Z,1049871988.71,888911988.71
603777,2014-12-31T00:00:00Z,2857604600,1773524900
603979,2014-12-31T00:00:00Z,2786634723.65,645230908.3700001
429,2015-03-31T00:00:00Z,357469802.88,-970036316.9
958,2015-03-31T00:00:00Z,877468880.49,588186564.62
2357,2015-03-31T00:00:00Z,317370631.16,213871727.01000002
2753,2015-03-31T00:00:00Z,164834202.28,-659128756.49
2761,2015-03-31T00:00:00Z,137985884.65,-674545023.6
2762,2015-03-31T00:00:00Z,78085155.69,-302294585.95
2763,2015-03-31T00:00:00Z,499103538.11,-982078236.9899999
2765,2015-03-31T00:00:00Z,196724555.83,-458659461.17999995
2766,2015-03-31T00:00:00Z,181022770.98,-565076098.41
2767,2015-03-31T00:00:00Z,63930490.3,-235495045.22999996
2769,2015-03-31T00:00:00Z,568688228.19,-3845287055.77
