PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布时间,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,CASH_C_EQUIV_货币资金,SETT_PROV_结算备付金,LOAN_TO_OTH_BANK_FI_拆出资金,TRADING_FA_交易性金融资产,DERIV_ASSETS_衍生金融资产,NOTES_RECEIV_应收票据,AR_应收账款,PREPAYMENT_预付款项,PREMIUM_RECEIV_应收保费,REINSUR_RECEIV_应收分保账款,REINSUR_RESER_RECEIV_应收分保合同准备金,INT_RECEIV_应收利息,DIV_RECEIV_应收股利,OTH_RECEIV_其他应收款,PUR_RESALE_FA_买入返售金融资产,ASSETS_HELD_FOR_SALE_划分为持有待售的资产,INVENTORIES_存货,NCA_WITHIN_1Y_一年内到期的非流动资产,OTH_CA_其他流动资产,CAE_流动资产特殊项目,CAA_流动资产调整项目,T_CA_流动资产合计,DISBUR_LA_发放委托贷款及垫款,AVAIL_FOR_SALE_FA_可供出售金融资产,HTM_INVEST_持有至到期投资,LT_RECEIV_长期应收款,LT_EQUITY_INVEST_长期股权投资,INVEST_REAL_ESTATE_投资性房地产,FIXED_ASSETS_固定资产,CIP_在建工程,CONST_MATERIALS_工程物资,FIXED_ASSETS_DISP_固定资产清理,PRODUC_BIOL_ASSETS_生产性生物资产,OIL_AND_GAS_ASSETS_油气资产,INTAN_ASSETS_无形资产,R_D_研发支出,GOODWILL_商誉,LT_AMOR_EXP_长期待摊费用,DEFER_TAX_ASSETS_递延所得税资产,OTH_NCA_其他非流动资产,NCAE_非流动资产特殊项目,NCAA_非流动资产调整项目,T_NCA_非流动资产合计,AE_资产特殊项目,AA_资产调整项目,T_ASSETS_资产总计,ST_BORR_短期借款,CB_BORR_向中央银行借款,DEPOS_吸收存款,LOAN_FR_OTH_BANK_FI_拆入资金,TRADING_FL_交易性金融负债,DERIV_LIAB_衍生金融负债,NOTES_PAYABLE_应付票据,AP_应付账款,ADVANCE_RECEIPTS_预收款项,SOLD_FOR_REPUR_FA_卖出回购金融资产款,COMMIS_PAYABLE_应付手续费及佣金,PAYROLL_PAYABLE_应付职工薪酬,TAXES_PAYABLE_应交税费,INT_PAYABLE_应付利息,DIV_PAYABLE_应付股利,OTH_PAYABLE_其他应付款,REINSUR_PAYABLE_应付分保账款,INSUR_RESER_保险合同准备金,FUNDS_SEC_TRAD_AGEN_代理买卖证券款,FUNDS_SEC_UNDW_AGEN_代理承销证券款,LIAB_HELD_FOR_SALE_划分为持有待售的负债,NCL_WITHIN_1Y_一年内到期的非流动负债,ACCRUED_EXP_预提费用,OTH_CL_其他流动负债,CLE_流动负债特殊项目,CLA_流动负债调整项目,T_CL_流动负债合计,LT_BORR_长期借款,BOND_PAYABLE_应付债券,PREFERRED_STOCK_L_其中优先股,PERPETUAL_BOND_L_永续债,LT_PAYABLE_长期应付款,LT_PAYROLL_PAYABLE_长期应付职工薪酬,SPECIFIC_PAYABLES_专项应付款,ESTIMATED_LIAB_预计负债,DEFER_REVENUE_递延收益,DEFER_TAX_LIAB_递延所得税负债,OTH_NCL_其他非流动负债,NCLE_非流动负债特殊项目,NCLA_非流动负债调整项目,T_NCL_非流动负债合计,LE_负债特殊项目,LA_负债调整项目,T_LIAB_负债合计,PAID_IN_CAPITAL_实收资本,OTH_EQUITY_INSTR_其他权益工具,PREFERRED_STOCK_E_其中优先股,PERPETUAL_BOND_E_永续债,CAPITAL_RESER_资本公积,TREASURY_SHARE_减库存股,OTH_COMPRE_INCOME_其他综合收益,SPECIAL_RESER_专项储备,SURPLUS_RESER_盈余公积,ORDIN_RISK_RESER_一般风险准备,RETAINED_EARNINGS_未分配利润,FOREX_DIFFER_外币报表折算差额,SEE_归属于母公司所有者权益特殊项目,SEA_归属于母公司所有者权益调整项目,T_EQUITY_ATTR_P_归属于母公司所有者权益合计,MINORITY_INT_少数股东权益,OTH_EFFECT_SE_所有者权益特殊项目,OTH_EFFECT_SA_所有者权益合计调整项目,T_SH_EQUITY_所有者权益合计,LEE_负债和所有者权益特殊项目,LEA_负债和所有者权益调整项目,T_LIAB_EQUITY_负债和所有者权益总计,T_REVENUE_营业总收入,REVENUE_营业收入,INT_INCOME_利息收入,PREM_EARNED_已赚保费,COMMIS_INCOME_手续费及佣金收入,SPEC_OR_营业总收入的调整项目,AOR_营业总收入的差错金额,T_COGS_营业总成本,COGS_营业成本,INT_EXP_利息支出,COMMIS_EXP_手续费及佣金支出,PREM_REFUND_退保金,N_COMPENS_PAYOUT_赔付支出净额,RESER_INSUR_CONTR_提取保险合同准备金净额,POLICY_DIV_PAYT_保单红利支出,REINSUR_EXP_分保费用,BIZ_TAX_SURCHG_营业税金及附加,SELL_EXP_销售费用,ADMIN_EXP_管理费用,FINAN_EXP_财务费用,ASSETS_IMPAIR_LOSS_资产减值损失,SPEC_TOC_营业总成本的调整项目,ATOC_营业总成本的差错金额,F_VALUE_CHG_GAIN_公允价值变动收益,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,NCA_DISPLOSS_非流动资产处置损失,OTH_EFFECT_TP_影响利润总额的调整项目,AE_EFFECT_TP_影响利润总额的差错金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额,C_FR_SALE_G_S_销售商品提供劳务收到的现金,N_DEPOS_INCR_C_FI_客户存款和同业存放款项净增加额,N_INCR_BORR_FR_CB_向中央银行借款净增加额,N_INC_BORR_OTH_FI_向其他金融机构拆入资金净增加额,PREM_FR_ORIG_CONTR_收到原保险合同保费取得的现金,N_REINSUR_PREM_收到再保险业务现金净额,N_INC_PH_DEPOS_INV_保户储金及投资款净增加额,N_INC_DISP_TRAD_FA_处置交易性金融资产净增加额,IFC_CASH_INCR_收取利息手续费及佣金的现金,N_INC_FR_BORR_拆入资金净增加额,N_CAP_INCR_REPUR_回购业务资金净增加额,REFUND_OF_TAX_收到的税费返还,C_FR_OTH_OPERATE_A_收到其他与经营活动有关的现金,SPEC_OCIF_经营活动现金流入特殊项目,AOCIF_经营活动现金流入调整项目,C_INF_FR_OPERATE_A_经营活动现金流入小计,C_PAID_G_S_购买商品接受劳务支付的现金,N_INC_DISBUR_OF_LA_客户贷款及垫款净增加额,NET_INCR_DEPOS_IN_FI_存放中央银行和同业款项净增加额,ORIG_CONTR_C_INDEM_支付原保险合同赔付款项的现金,C_PAID_IFC_支付利息手续费及佣金的现金,C_PAID_POL_DIV_支付保单红利的现金,C_PAID_TO_FOR_EMPL_支付给职工以及为职工支付的现金,C_PAID_FOR_TAXES_支付的各项税费,C_PAID_FOR_OTH_OP_A_支付其他与经营活动有关的现金,SPEC_OCOF_经营活动现金流出特殊项目,AOCOF_经营活动现金流出调整项目,C_OUTF_OPERATE_A_经营活动现金流出小计,ANOCF_经营活动现金流量净额调整项目,N_CF_OPERATE_A_经营活动产生的现金流量净额,PROC_SELL_INVEST_收回投资收到的现金,GAIN_INVEST_取得投资收益收到的现金,DISP_FIX_ASSETS_OTH_处置固定资产无形资产和其他长期资产收回的现金净额,N_DISP_SUBS_OTH_BIZ_C_处置子公司及其他营业单位收到的现金净额,C_FR_OTH_INVEST_A_收到其他与投资活动有关的现金,SPEC_CIF_投资活动现金流入特殊项目,ACIF_投资活动现金流入调整项目,C_INF_FR_INVEST_A_投资活动现金流入小计,PUR_FIX_ASSETS_OTH_购建固定资产无形资产和其他长期资产支付的现金,C_PAID_INVEST_投资支付的现金,N_INCR_PLEDGE_LOAN_质押贷款净增加额,N_C_PAID_ACQUIS_取得子公司及其他营业单位支付的现金净额,C_PAID_OTH_INVEST_A_支付其他与投资活动有关的现金,SPEC_COF_投资活动现金流出特殊项目,ACOF_投资活动现金流出调整项目,C_OUTF_FR_INVEST_A_投资活动现金流出小计,ANICF_投资活动现金流量净额调整项目,N_CF_FR_INVEST_A_投资活动产生的现金流量净额,C_FR_CAP_CONTR_吸收投资收到的现金,C_FR_MINO_S_SUBS_其中子公司吸收少数股东投资收到的现金,C_FR_BORR_取得借款收到的现金,C_FR_ISSUE_BOND_发行债券收到的现金,C_FR_OTH_FINAN_A_收到其他与筹资活动有关的现金,SPEC_FCIF_筹资活动现金流入特殊项目,AFCIF_筹资活动现金流入调整项目,C_INF_FR_FINAN_A_筹资活动现金流入小计,C_PAID_FOR_DEBTS_偿还债务支付的现金,C_PAID_DIV_PROF_INT_分配股利利润或偿付利息支付的现金,DIV_PROF_SUBS_MINO_S_其中子公司支付给少数股东的股利利润,C_PAID_OTH_FINAN_A_支付其他与筹资活动有关的现金,SPEC_FCOF_筹资活动现金流出特殊项目,AFCOF_筹资活动现金流出调整项目,C_OUTF_FR_FINAN_A_筹资活动现金流出小计,ANFCF_筹资活动流量现金净额调整项目,N_CF_FR_FINAN_A_筹资活动产生的现金流量净额,FOREX_EFFECTS_汇率变动对现金及现金等价物的影响,OTH_EFFECT_CE_影响现金及现金等价物净增加额的特殊项目,ACE_影响现金及现金等价物的调整项目,N_CHANGE_IN_CASH_现金及现金等价物净增加额,N_CE_BEG_BAL_加期初现金及现金等价物余额,OTH_EFFECT_CEI_现金及现金等价物净增加额的特殊项目,ACEI_现金及现金等价物净增加额的调整项目,N_CE_END_BAL_期末现金及现金等价物余额
65,89,XSHE,2011-10-29,2011-09-30,2011-09-30,Q3,9,1,1944208085.66,,,,,16880983.98,372025258.57,1721796.18,,,,1592753.77,,15435152.4,,,2094023.68,,,,,2353958054.24,,,,,751543545.8,169147017.65,2571582583.77,2650371270.11,,-1495629.42,,,284406995.2,,,4939898.7,118893488.86,,,,6549389170.67,,,8903347224.91,,,,,,,,43307703.87,45592005.76,,,105100326.53,66655748.48,2500000,,321261868.65,,,,,,,,,,,584417653.29,,1573994684.96,,,,,,,,,6073062.06,,,1580067747.02,,,2164485400.31,1690243200,,,,1312125404.62,,,,508493168.81,,3196984962.16,,,,6707846735.59,31015089.01,,,6738861824.6,,,8903347224.91,1506560665.84,1506560665.84,,,,,,862983383.96,741764936.8,,,,,,,,67697040.25,2453085.57,51637334.32,-7961424.01,7392411.03,,,,37703652.92,37256452.92,,,,,,681280934.8,7931868.36,2083793.63,1167673.76,,,687129009.53,151785138.74,,,535343870.79,527741858.77,,7602012.02,,,0.3122,0.2946,,,,535343870.79,527741858.77,7602012.02,,,1405629672.32,,,,,,,,,,,,88514490.52,,,1494144162.84,243882655.14,,,,,,369226475.22,281125752.08,106412114.17,,,1000646996.61,,493497166.23,,26400000,1776606.37,,,,,28176606.37,1332953895.66,848875000,,,,,,2181828895.66,,-2153652289.29,,,,1969800000,,,,1969800000,,65799606.38,,610000,,,66409606.38,,1903390393.62,-64034.46,,,243171236.1,406036849.56,,,649208085.66
65,89,XSHE,2013-03-29,2012-12-31,2011-12-31,A,12,1,1804708735.27,,,,,31509539.59,238338176.1,1324711.22,,,,4923168.95,299998,10446550.2,,,2194012.94,,,,,2093744892.27,,,,,764046020.22,167676447.74,2548862527.43,3209262625.8,,4426.76,0,,293536496.49,,,4314074.15,82612594.84,,,,7070315213.43,,,9164060105.7,,,,,,,,42474233.45,42170113.02,,,81639493.04,53903028.31,5548387.1,3553695.05,374022537.59,,,,,,,,101047177.41,,,704358664.97,,1593083080.49,,,,,,,,,5425952.37,,,1598509032.86,,,2302867697.83,1690243200,,,,1311650578.52,,,,573623508.28,,3261422286.28,,,,6836939573.08,24252834.79,,,6861192407.87,,,9164060105.7,2333342192.98,2333342192.98,,,,,,1538018721.52,1374068860.63,,,,,,,,92072590.44,3615067.09,74136450.05,-7157136.57,1282889.88,,,,53965127.34,52958927.34,,,,,,849288598.8,9428236.82,2889076.15,1996782.34,,,855827759.47,188522787.59,,,667304971.88,657309522.36,,9995449.52,,,0.39,0.35,,,,667304971.88,657309522.36,9995449.52,,,2376431404.84,,,,,,,,,,,,68335229.54,,,2444766634.38,695041492.84,,,,,,543070051.92,316960656.95,139608715.52,,,1694680917.23,,750085717.15,,31059473.8,2884588.19,,,,,33944061.99,1826656540.6,308875000,,,,,,2135531540.6,,-2101587478.61,,,,2069400000,,,,2069400000,,73327198.24,10222128.72,610000,,,73937198.24,,1995462801.76,-289154.59,,,643671885.71,406036849.56,,,1049708735.27
65,89,XSHE,2012-04-20,2012-03-31,2012-03-31,Q1,3,1,1388877685.08,,,,,,372471740.39,1365538.34,,,,4436603.95,299998,9643001.03,,,2327961.62,,,,,1779422528.41,,,,,775674910.98,166205877.83,2521160807.93,3706553903.46,,4426.76,,,293547161.42,,,3816027.38,82262097.34,,,,7549225213.1,,,9328647741.51,,,,,,,,55350750.2,40858081,,,86126783.39,85156789.94,8596548.52,3553695.05,283026476.01,,,,,,,,102696427.41,,,665365551.52,,1612128922.69,,,,,,,,,4794850.85,,,1616923773.54,,,2282289325.06,1690252526,,,,1311683824.94,,,,573623508.28,,3444850419.92,,,,7020410279.14,25948137.31,,,7046358416.45,,,9328647741.51,598507108.96,598507108.96,,,,,,369268250.61,330372529.31,,,,,,,,24315882.55,606892.48,17351857.69,-3378911.42,,,,,11628890.76,11628890.76,,,,,,240867749.11,962131.08,914008.3,144635.88,,,240915871.89,55792435.73,,,185123436.16,183428133.64,,1695302.52,,,0.1085,0.0898,,,,185123436.16,183428133.64,1695302.52,,,501971562.82,,,,,,,,,,,,24823744.2,,,526795307.02,122826840.93,,,,,,126806744.16,63536731.43,81742088.41,,,394912404.93,,131882902.09,,5820000,1581.61,,,,,5821581.61,553332464.19,335330000,,,,,,888662464.19,,-882840882.58,,,,,,,,,,,,2e+05,,,2e+05,,-2e+05,-3069.7,,,-751161050.19,1049708735.27,,,298547685.08
65,89,XSHE,2013-03-29,2012-06-30,2012-06-30,S1,6,1,1401365418.45,,,,,29863541.37,366883153.16,1611207.29,,,,5062520.17,299998,7408066.83,,,2152895.8,,0,,,1814646801.07,,0,0,,777914538.24,164735307.92,2401941488.07,4065460092.78,0,121726.96,,,291076244,,,3319435.94,104822868.41,0,,,7809391702.32,,,9624038503.39,0,,,,,,,52469332.82,33782012.2,,,114342463.89,72543083.69,11548021.59,2e+05,335351195.99,,,,,,,,304271698.92,,,924507809.1,0,1630602280.54,,,,,0,,,,4147741.16,,,1634750021.7,,,2559257830.8,1690254380,,,,1311139273.66,,,,573623508.28,,3461915670.51,,,,7036932832.45,27847840.14,,,7064780672.59,,,9624038503.39,1216389318.98,1216389318.98,,,,,,847189357.61,680220638.37,,,,,,,,49055792.93,1448805.99,37111152.99,-5808425.11,85161392.44,,,,22368518.02,22368518.02,,,,,,391568479.39,3590710,2746242.9,369905.18,,,392412946.49,107701671.63,,,284711274.86,281116269.51,,3595005.35,,,0.1663,0.1376,,,,284711274.86,281116269.51,3595005.35,,,1091856591.07,,,,,,,,,,,,57833869.44,,,1149690460.51,290607128.36,,,,,,230214251.54,177885393.05,87665123.47,,,786371896.42,,363318564.09,264670000,19140526.7,201581.61,,,,,284012108.31,900901393.35,,,,,,,900901393.35,,-616889285.04,,,199200000,,,,,199200000,,84086317.12,3353695.05,2e+05,,,84286317.12,,114913682.88,-16278.75,,,-138673316.82,1049708735.27,,,911035418.45
65,89,XSHE,2012-10-20,2012-09-30,2012-09-30,Q3,9,1,1007353049.81,,,,,,347470256.2,1170655.28,,,,6067193.53,299998,14116816.82,,,2534029.27,,,,,1379011998.91,,,,,780499172.98,163264738.01,2360508485.8,4769081470.38,,117300.2,,,288744219.01,,,2865980.6,105316564.41,,,,8470397931.39,,,9849409930.3,,,,,,,,61503588.34,32372026.28,,,126006227.9,92019756.15,3397741.91,2e+05,341074745.79,,,,,,,,308020486.58,,,964594572.95,,1649429962.67,,,,,,,,,3735241.27,,,1653165203.94,,,2617759776.89,1690254380,,,,1310863674.54,,,,573623508.28,,3627591772.7,,,,7202333335.52,29316817.89,,,7231650153.41,,,9849409930.3,1849124509.08,1849124509.08,,,,,,1260844757.77,1050174700.33,,,,,,,,73966605.13,2298354.38,56707571.31,-6986475.01,84684001.63,,,,24953152.76,24953152.76,,,,,,613232904.07,4672506.94,2888485.42,458112.51,,,615016925.59,163160570.79,,,451856354.8,446792371.7,,5063983.1,,,0.2643,0.2186,,,,451856354.8,446792371.7,5063983.1,,,1783838523.21,,,,,,,,,,,,62988411.51,,,1846826934.72,467329873.83,,,,,,360860278.59,249007236.73,104150234.82,,,1181347623.97,,665479310.75,1.57e+08,23675519.48,206951.61,,,,,180882471.09,1589711291.96,,,,,,,1589711291.96,,-1408828820.87,,,,199200000,,,,199200000,,95988200.15,3353695.05,2e+05,,,96188200.15,,103011799.85,-17975.19,,,-640355685.46,1049708735.27,,,409353049.81
65,89,XSHE,2014-04-03,2013-12-31,2012-12-31,A,12,1,1258235799.62,,,,,,291288624.44,1524520.21,,,,7686420.96,499998,12444051.04,,,2359824.46,,,,,1574039238.73,,,,,783106872.26,161794168.1,2306606598.56,5180239016.31,,496,,,286693401.46,,,2545151.87,107502064.16,,,,8828487768.72,,,10402527007.45,,,,,,,,39635294.25,23803781.84,,,104496272.54,60468182.48,14077776.59,16800000,321043501.39,,,,,,,,204140225.84,,,784465034.93,,2265280775.55,,,,,,,,,3341549.55,,,2268622325.1,,,3053087360.03,1690254380,,,,1310588075.42,,,,646398182.59,,3687422727.44,,,,7334663365.45,14776281.97,,,7349439647.42,,,10402527007.45,2473300589.47,2473300589.47,,,,,,1738661084.79,1457967991.52,,,,,,,,93781507.73,3516637.01,79966050.91,-4742172.27,108171069.89,,,,32208052.04,31760852.04,,,,,,766847556.72,5292827.82,2527444.26,749656.63,,,769612940.28,183091492.35,,,586521447.93,579398000.75,,7123447.18,,,0.3428,0.2835,,,,586521447.93,579398000.75,7123447.18,,,2406734576.38,,,,,,,,,,,,83813759.83,,,2490548336.21,635584824.32,,,,,,528348106.7,329609640.66,161261722.13,,,1654804293.81,,835744042.4,206401990,12947200,300515,,,,,219649705,1994145246.22,,,,,,,1994145246.22,,-1774495541.22,,,,796800000,,,,796800000,1e+08,98807592.53,3353695.05,707000,,,199514592.53,,597285407.47,-6844.3,,,-341472935.65,1049708735.27,,,708235799.62
65,89,XSHE,2013-04-26,2013-03-31,2013-03-31,Q1,3,1,1114961536.14,,,,,2e+06,403359932.16,1617666.53,,,,11422921.08,,9223039.21,,,2352967.1,,,,,1544938062.22,,,,,782407435.08,160323598.19,2269831359.95,5430333593.84,,8617.79,,,284973393.89,,,2292840.71,107502064.16,,,,9037672903.61,,,10582610965.83,,,,,,,,42473738.18,18032703.52,,,92154269.24,95351732.39,25562558.23,4700000,296533272.12,,,,,,,,206253725.84,,,781061999.52,,2284371162.26,,,,,,,,,2960949.33,,,2287332111.59,,,3068394111.11,1690257253,,,,1310598705.26,,,,646398182.59,,3850169541.04,,,,7497423681.89,16793172.83,,,7514216854.72,,,10582610965.83,590859902.68,590859902.68,,,,,,371124905.07,344313309.07,,,,,,,,9252776.33,814500.49,19461192.18,-2716873,,,,,-699437.18,-699437.18,,,,,,219035560.43,2505418.12,521365.98,418328.22,,,221019612.57,56255908.11,,,164763704.46,162746813.6,,2016890.86,,,0.0963,0.0795,,,,164763704.46,162746813.6,2016890.86,,,484198470.14,,,,,,,,,,,,24349149.81,,,508547619.95,116439550.08,,,,,,162256988.24,54704024.27,29068631.32,,,362469193.91,,146078426.04,,3265187.5,101588,,,,,3366775.5,280639904.09,,,,,,,280639904.09,,-277273128.59,,,,,,,,,,12100000,12100000,,,,12100000,,-12100000,20439.07,,,-143274263.48,708235799.62,,,564961536.14
65,89,XSHE,2013-08-16,2013-06-30,2013-06-30,S1,6,1,971829025.42,,,,,2e+06,401445126.1,1837845.88,,,,14685826.69,,10328019.7,,,2644060.35,,,,,1404769904.14,,,,,769404243.06,158853028.28,2230876960.41,5618042931.56,,8617.79,,,283022351.48,,,2041196.9,127906618.43,,,,9190155947.91,,,10594925852.05,,,,,,,,50754129.74,12258873.78,,,116444272.06,74729304.96,37047379.42,50589420.06,322100856.86,,,,,,,,,,,663924236.88,,2303472761.13,,,,,,,,,2596357.28,,,2306069118.41,,,2969993355.29,1690257716,,,,1310049252.14,,,,646398182.59,,3959585190.01,,,,7606290340.74,18642156.02,,,7624932496.76,,,10594925852.05,1212156857.73,1212156857.73,,,,,,770882582.61,709880594.76,,,,,,,,20012631.85,1786319.25,40573374.03,-7532535.2,6162197.92,,,,-6702629.2,-6702629.2,,,,,,434571645.92,4407934.16,2813867.54,830749.07,,,436165712.54,109747955.86,,,326417756.68,322551882.63,,3865874.05,,,0.1908,0.1575,,,,326417756.68,322551882.63,3865874.05,,,1129955007.14,,,,,,,,,,,,46314576.63,,,1176269583.77,305732889.61,,,,,,299474067.81,177356142.53,37943408.62,,,820506508.57,,355763075.2,8e+07,11988447.47,263956,,,,,92252403.47,430217940.62,,,,,,,430217940.62,,-337965537.15,,,,,,,,0,2e+08,24240000,16600000,,,,224240000,,-224240000,35687.75,,,-206406774.2,708235799.62,,,501829025.42
65,89,XSHE,2013-11-01,2013-09-30,2013-09-30,Q3,9,1,919794789.19,,,,,2e+06,414503058.94,1471561.09,,,,19978931.44,,11298605.5,,,2635696.43,,,,,1371682642.59,,,,,765068539.5,157382458.37,2342882673.25,5732719426.27,,8121.79,,,281089175.79,,,1802128,128181107.3,,,,9409133630.27,,,10780816272.86,,,,,,,,58074653.61,8886104.07,,,132360956.67,86820256.29,3442291.53,2e+05,386017015.2,,,,,,,,,,,675801277.37,,2322618803.29,,,,,,,,,5047773.4,,,2327666576.69,,,3003467854.06,1690258343,,,,1309776024.11,,,,646398182.59,,4110393259.47,,,,7756825809.17,20522609.63,,,7777348418.8,,,10780816272.86,1855134955.08,1855134955.08,,,,,,1201628540.62,1116992913.01,,,,,,,,30386387.99,3499126.86,62854307.95,-17936543,5832347.81,,,,-11038332.76,-11038332.76,,,,,,642468081.7,8780529.56,7106554.01,3114037.08,,,644142057.25,165035777.5,,,479106279.75,473359952.09,,5746327.66,,,0.2801,0.2312,,,,479106279.75,473359952.09,5746327.66,,,1795055582.07,,,,,,,,,,,,97270869.59,,,1892326451.66,473635291.76,,,,,,455210435.6,254743625.37,69861890.33,,,1253451243.06,,638875208.6,8e+07,12560447.47,263956,,,,,92824403.47,669516407.18,,,,,,,669516407.18,,-576692003.71,,,,,,,,0,2e+08,120654846.24,16600000,,,,320654846.24,,-320654846.24,30630.92,,,-258441010.43,708235799.62,,,449794789.19
65,89,XSHE,2015-04-30,2014-12-31,2013-12-31,A,12,1,949178490.87,,,,,15771654.22,337400146.86,3615721.66,,,,5279954.12,1e+05,39221616.91,,,2148335.53,,,,,1352715920.17,,3624915.45,,,752014615.63,155911888.46,9184397443.14,20905360.33,,8121.79,,,281478439.83,,,738140.01,139204860.22,,,,10538283784.86,,,11890999705.03,,,,,,,,51459312.47,5024809.88,,,108073678.67,83560059.78,15894795.55,2e+05,1441648479.37,,,,,,,,,,,1705861135.72,,2334514381.98,,,,118720000,,,7850592.18,,,,,2461084974.16,,,4166946109.88,1691786493,,,,906298739.44,,13546875,,683226912.44,,4001150893.54,,407754458.44,,7703764371.86,20289223.29,,,7724053595.15,,,11890999705.03,2546432153.8,2546432153.8,,,,,,1827689829.66,1677531185.28,,,,,,,,46760276.75,4747104.15,83795364.98,11094663.21,3761235.29,,,,-32013572.36,-35667341.18,,,,,,686728751.78,10537123.14,8574939.26,4457789.74,,,688690935.66,181917303.33,,,506773632.33,500055816.01,,6717816.32,,,0.2958,0.25,13710000,,,520483632.33,513602691.01,6880941.32,,,2551808395.67,,,,,,,,,,,3376165.23,198330132.98,,,2753514693.88,735639352.24,,,,,,683939089.28,305398200.75,101147668.06,,,1826124310.33,,927390383.55,62234230.67,7500000,320014,,,,,70054244.67,908317556.97,15300000,,,,,,923617556.97,,-853563312.3,,,,,,,,0,207640000,113014846.24,66989420.06,,,,320654846.24,,-320654846.24,4696.91,,,-246823078.08,708235799.62,,,461412721.54
65,89,XSHE,2014-04-30,2014-03-31,2014-03-31,Q1,3,1,1459340715.97,,,,,42996554.74,493113782.83,3271162.34,,,,8339581.32,1e+05,43427272.09,,,3307785.17,,,,,2053896854.46,,,,,749908917.87,154441318.55,9087541259.66,10396891.98,,8121.79,,,279096549.07,,,638252.01,109524860.22,,,,10391556171.15,,,12445453025.61,,,,,,,,57970504.93,3538341.73,,,121635815.69,50017992.39,28737327.44,2e+05,1444391942.98,,,,,,,,499506720.43,,,2205998645.59,,2353590159.74,,,,,,,,,7416000.13,,,2361006159.87,,,4567004805.46,1691786672,,,,1314053899.45,,,,683226912.44,,4166088893.14,,,,7855156377.03,23291843.12,,,7878448220.15,,,12445453025.61,688791595.52,688791595.52,,,,,,593106869.13,529545386,,,,,,,,12682368.54,777212.66,21045498.49,29056403.45,,,,,-6330613.21,-6330613.21,,,,,,89354113.18,704236.46,98260.14,37430.39,,,89960089.5,24866970.07,,,65093119.43,63333530.85,,1759588.58,,,0.0374,0.0374,,,,65093119.43,63333530.85,1759588.58,,,537921416.27,,,,,,,,,,,,40265110.63,,,578186526.9,139054484.38,,,,,,160381036.09,70789994.88,36905062.55,,,407130577.9,,171055949,,,58381,,,,,58381,142678891.02,,,,,,,142678891.02,,-142620510.02,,,499500000,,,,,499500000,,,,,,,0,,499500000,-7444.55,,,527927994.43,461412721.54,,,989340715.97
